txn_id,date,amount,currency,description,mcc,category,channel,merchant_city,merchant_country,card_last4,is_refund,note
txn_000426,2025-06-02,-3.01,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,9812,False,Coffee break
txn_000427,2025-06-02,-15.78,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000428,2025-06-02,-1734.41,GBP,STANDING ORDER RENT OAKWOOD ESTATES,6513,rent,standing_order,London,GBR,2201,False,London rent
txn_000429,2025-06-02,-17.33,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000424,2025-06-02,-22.02,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,4456,False,Eating out
txn_000425,2025-06-02,-4.93,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,0065,False,Coffee break
txn_000434,2025-06-03,-31.68,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000436,2025-06-03,-4.68,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,9812,False,Travel
txn_000435,2025-06-03,-14.14,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,0065,False,Travel
txn_000433,2025-06-03,-17.35,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,9812,False,Eating out
txn_000432,2025-06-03,-17.99,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000431,2025-06-03,-120.42,GBP,DIRECT DEBIT OCTOPUS ENERGY,4900,utilities,direct_debit,London,GBR,9812,False,Electricity bill
txn_000430,2025-06-03,-64.86,GBP,UNIQLO REGENT STREET,5651,shopping,card_present,London,GBR,0065,False,Shopping
txn_000437,2025-06-03,-36.12,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,9812,False,Groceries
txn_000439,2025-06-04,-5.53,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,0065,False,Coffee break
txn_000440,2025-06-04,-41.0,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000441,2025-06-04,-12.61,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,4456,False,Groceries
txn_000442,2025-06-04,-22.26,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,4456,False,Personal care
txn_000443,2025-06-04,-6.81,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000444,2025-06-04,-22.83,GBP,BOOTS UK 1234,5912,personal_care,card_present,London,GBR,2201,False,Personal care
txn_000438,2025-06-04,-37.95,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000449,2025-06-05,-16.94,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000451,2025-06-05,-28.37,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000445,2025-06-05,-30.9,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,4456,False,Eating out
txn_000446,2025-06-05,-61.73,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,2201,False,Groceries
txn_000447,2025-06-05,-48.9,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,9812,False,Shopping
txn_000448,2025-06-05,-15.97,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,2201,False,Personal care
txn_000450,2025-06-05,-22.49,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,9812,False,Eating out
txn_000452,2025-06-05,-9.64,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,4456,False,Eating out
txn_000453,2025-06-06,-8.32,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,4456,False,Travel
txn_000458,2025-06-06,-3.81,GBP,TRAINLINE TICKETS,4112,transport,online,Edinburgh,GBR,2201,False,Travel
txn_000457,2025-06-06,-45.52,GBP,DIRECT DEBIT THAMES WATER,4900,utilities,direct_debit,Reading,GBR,9812,False,Water services
txn_000456,2025-06-06,-61.91,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,9812,False,Shopping
txn_000455,2025-06-06,-8.08,GBP,DIRECT DEBIT AUDIBLE UK,4899,subscriptions,direct_debit,London,GBR,2201,False,Audiobooks
txn_000459,2025-06-06,-12.19,GBP,DIRECT DEBIT NETFLIX.COM,4899,subscriptions,direct_debit,London,GBR,4456,False,Streaming subscription
txn_000454,2025-06-06,-32.44,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000460,2025-06-06,-9.37,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,0065,False,Travel
txn_000461,2025-06-07,-39.75,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,0065,False,Eating out
txn_000462,2025-06-07,-36.56,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,2201,False,Eating out
txn_000463,2025-06-07,-4.32,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,4456,False,Travel
txn_000464,2025-06-07,-60.14,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000465,2025-06-07,-7.99,GBP,DIRECT DEBIT MICROSOFT 365,5734,subscriptions,direct_debit,Reading,GBR,0065,False,Productivity suite
txn_000466,2025-06-07,-5.96,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000467,2025-06-07,-4.95,GBP,DIRECT DEBIT HEADSPACE,8099,subscriptions,direct_debit,Manchester,GBR,2201,False,Meditation app
txn_000469,2025-06-08,-56.03,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000470,2025-06-08,-2.54,GBP,DIRECT DEBIT APPLE ICLOUD,4816,subscriptions,direct_debit,London,GBR,0065,False,Cloud storage
txn_000471,2025-06-08,-47.02,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000472,2025-06-08,-50.09,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000473,2025-06-08,-9.11,GBP,DIRECT DEBIT AMAZON PRIME,4899,subscriptions,direct_debit,London,GBR,4456,False,Prime membership
txn_000468,2025-06-08,-70.13,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,2201,False,Shopping
txn_000480,2025-06-09,-25.01,GBP,DIRECT DEBIT PUREGYM,7991,subscriptions,direct_debit,Leeds,GBR,2201,False,Gym membership
txn_000474,2025-06-09,-11.71,GBP,DIRECT DEBIT YOUTUBE PREMIUM,4899,subscriptions,direct_debit,London,GBR,0065,False,Ad-free YouTube
txn_000479,2025-06-09,-23.2,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,0065,False,Groceries
txn_000475,2025-06-09,-23.96,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,9812,False,Personal care
txn_000476,2025-06-09,-19.52,GBP,DIRECT DEBIT ADOBE CC,5734,subscriptions,direct_debit,London,GBR,4456,False,Creative Cloud
txn_000477,2025-06-09,-60.63,GBP,DIRECT DEBIT VIRGIN MEDIA,4899,utilities,direct_debit,Manchester,GBR,2201,False,Broadband subscription
txn_000478,2025-06-09,-34.23,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000482,2025-06-10,-42.23,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,9812,False,Shopping
txn_000481,2025-06-10,-9.71,GBP,DIRECT DEBIT DROPBOX,5734,subscriptions,direct_debit,London,GBR,9812,False,Cloud storage
txn_000484,2025-06-10,-5.44,GBP,TRAINLINE TICKETS,4112,transport,online,Edinburgh,GBR,0065,False,Travel
txn_000486,2025-06-10,-7.86,GBP,DIRECT DEBIT DISNEY PLUS UK,4899,subscriptions,direct_debit,London,GBR,9812,False,Streaming subscription
txn_000485,2025-06-10,-43.39,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000483,2025-06-10,-10.04,GBP,DIRECT DEBIT SPOTIFY UK,5815,subscriptions,direct_debit,London,GBR,9812,False,Music subscription
txn_000491,2025-06-11,-6.38,GBP,TRAINLINE TICKETS,4112,transport,online,Edinburgh,GBR,9812,False,Travel
txn_000492,2025-06-11,-18.45,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,0065,False,Eating out
txn_000488,2025-06-11,-11.55,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,4456,False,Travel
txn_000487,2025-06-11,-17.14,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000489,2025-06-11,-37.77,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000490,2025-06-11,-23.25,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,0065,False,Eating out
txn_000498,2025-06-12,-18.84,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,0065,False,Eating out
txn_000494,2025-06-12,-24.23,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,2201,False,Eating out
txn_000493,2025-06-12,-39.28,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000495,2025-06-12,-40.81,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000496,2025-06-12,-29.45,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,4456,False,Groceries
txn_000497,2025-06-12,25.48,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,2201,True,Groceries | refund
txn_000499,2025-06-12,-40.26,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,0065,False,Eating out
txn_000500,2025-06-12,-76.46,GBP,DIRECT DEBIT BRITISH GAS,4900,utilities,direct_debit,London,GBR,9812,False,Gas supply
txn_000501,2025-06-13,-43.14,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000502,2025-06-13,-4.35,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,0065,False,Coffee break
txn_000503,2025-06-13,-15.03,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,0065,False,Eating out
txn_000507,2025-06-13,-5.28,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,0065,False,Coffee break
txn_000504,2025-06-13,-3.85,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,9812,False,Travel
txn_000505,2025-06-13,-28.5,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,4456,False,Shopping
txn_000506,2025-06-13,-19.83,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,4456,False,Personal care
txn_000508,2025-06-13,-60.64,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,9812,False,Shopping
txn_000509,2025-06-14,-6.66,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,2201,False,Coffee break
txn_000510,2025-06-14,-5.28,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,9812,False,Travel
txn_000511,2025-06-14,-34.62,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,0065,False,Groceries
txn_000512,2025-06-14,-6.81,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,2201,False,Eating out
txn_000513,2025-06-14,-26.44,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,4456,False,Eating out
txn_000514,2025-06-14,-32.02,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000515,2025-06-14,-82.65,GBP,UNIQLO REGENT STREET,5651,shopping,card_present,London,GBR,0065,False,Shopping
txn_000522,2025-06-15,35.25,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,4456,True,Groceries | refund
txn_000521,2025-06-15,-28.74,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,2201,False,Eating out
txn_000520,2025-06-15,-31.45,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000519,2025-06-15,-6.35,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,9812,False,Travel
txn_000517,2025-06-15,-27.22,GBP,BOOTS UK 1234,5912,personal_care,card_present,London,GBR,4456,False,Personal care
txn_000516,2025-06-15,-30.91,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000518,2025-06-15,10377.9,GBP,BACS CREDIT FREELANCE HUB,6011,income,bank_transfer,Manchester,GBR,0000,False,Freelance services payout
txn_000524,2025-06-16,-142.41,GBP,DIRECT DEBIT COUNCIL TAX,9399,utilities,direct_debit,London,GBR,4456,False,Council tax
txn_000525,2025-06-16,-12.46,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000526,2025-06-16,14.2,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,9812,True,Travel | refund
txn_000527,2025-06-16,-18.67,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000528,2025-06-16,-5.07,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,9812,False,Travel
txn_000523,2025-06-16,-3.95,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000532,2025-06-17,-17.01,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,9812,False,Shopping
txn_000529,2025-06-17,-11.99,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,0065,False,Eating out
txn_000530,2025-06-17,26.14,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,9812,True,Groceries | refund
txn_000531,2025-06-17,76.18,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,4456,True,Groceries | refund
txn_000533,2025-06-17,-7.38,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,9812,False,Coffee break
txn_000534,2025-06-17,-15.7,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000535,2025-06-18,-16.12,GBP,TFL TRAVEL CHARGE,4111,transport,card_present,London,GBR,0065,False,Travel
txn_000536,2025-06-18,-28.11,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000537,2025-06-18,-4.96,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000541,2025-06-18,-45.49,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,9812,False,Groceries
txn_000540,2025-06-18,-34.02,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,9812,False,Eating out
txn_000539,2025-06-18,-42.18,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000538,2025-06-18,-68.58,GBP,UNIQLO REGENT STREET,5651,shopping,card_present,London,GBR,2201,False,Shopping
txn_000542,2025-06-18,-16.41,GBP,TRAINLINE TICKETS,4112,transport,online,Edinburgh,GBR,4456,False,Travel
txn_000545,2025-06-19,-8.29,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,9812,False,Eating out
txn_000543,2025-06-19,-27.03,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,4456,False,Eating out
txn_000544,2025-06-19,-78.4,GBP,UNIQLO REGENT STREET,5651,shopping,card_present,London,GBR,0065,False,Shopping
txn_000549,2025-06-19,-25.1,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,0065,False,Shopping
txn_000548,2025-06-19,-11.67,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,9812,False,Eating out
txn_000547,2025-06-19,-98.62,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,4456,False,Shopping
txn_000546,2025-06-19,-23.64,GBP,BOOTS UK 1234,5912,personal_care,card_present,London,GBR,0065,False,Personal care
txn_000553,2025-06-20,-4.76,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,0065,False,Travel
txn_000551,2025-06-20,-32.04,GBP,DIRECT DEBIT EE MOBILE,4814,utilities,direct_debit,London,GBR,2201,False,Mobile phone bill
txn_000550,2025-06-20,-7.36,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,4456,False,Travel
txn_000552,2025-06-20,-119.19,GBP,PREMIER LEAGUE TICKETS,7941,entertainment,card_present,Manchester,GBR,0065,False,Event week treat
txn_000554,2025-06-20,-15.68,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,9812,False,Shopping
txn_000555,2025-06-20,-49.67,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,9812,False,Shopping
txn_000556,2025-06-20,-10.66,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,0065,False,Travel
txn_000561,2025-06-21,-6.86,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,2201,False,Coffee break
txn_000562,2025-06-21,-49.93,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000557,2025-06-21,-40.48,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,2201,False,Eating out
txn_000559,2025-06-21,-71.04,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000558,2025-06-21,-30.6,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,0065,False,Eating out
txn_000560,2025-06-21,-47.41,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,2201,False,Shopping
txn_000563_dup,2025-06-22,-31.37,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,0065,False,Groceries | potential duplicate
txn_000567_dup,2025-06-22,-31.39,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,2201,False,Groceries | potential duplicate
txn_000569,2025-06-22,-58.03,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,0065,False,Groceries
txn_000570,2025-06-22,-93.34,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,4456,False,Shopping
txn_000568,2025-06-22,-14.57,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000567,2025-06-22,-31.39,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000566,2025-06-22,-45.46,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,0065,False,Eating out
txn_000565,2025-06-22,-36.39,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,0065,False,Eating out
txn_000564,2025-06-22,-4.83,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,9812,False,Coffee break
txn_000563,2025-06-22,-31.37,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,0065,False,Groceries
txn_000571,2025-06-23,-44.01,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000574,2025-06-23,-36.93,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000575,2025-06-23,-4.41,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,4456,False,Coffee break
txn_000576,2025-06-23,-32.33,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,4456,False,Eating out
txn_000577,2025-06-23,-24.34,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,0065,False,Eating out
txn_000572,2025-06-23,-6.23,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,0065,False,Travel
txn_000573,2025-06-23,-29.11,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,0065,False,Eating out
txn_000583,2025-06-24,-41.93,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000578,2025-06-24,-5.49,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,4456,False,Coffee break
txn_000579,2025-06-24,-5.34,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,0065,False,Coffee break
txn_000580,2025-06-24,-19.09,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,2201,False,Eating out
txn_000581,2025-06-24,-2.62,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,9812,False,Coffee break
txn_000582,2025-06-24,-11.85,GBP,SUPERDRUG HIGH ST,5977,personal_care,card_present,Leeds,GBR,2201,False,Personal care
txn_000588,2025-06-25,-24.18,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000584,2025-06-25,-7.66,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000585,2025-06-25,-2.52,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,9812,False,Coffee break
txn_000586,2025-06-25,-13.76,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,2201,False,Travel
txn_000587,2025-06-25,-6.0,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,4456,False,Coffee break
txn_000589,2025-06-25,-31.33,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,2201,False,Groceries
txn_000590,2025-06-25,-88.25,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,4456,False,Shopping
txn_000591,2025-06-25,-31.12,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000598,2025-06-26,-5.86,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,9812,False,Coffee break
txn_000592,2025-06-26,-17.29,GBP,BOOTS UK 1234,5912,personal_care,card_present,London,GBR,4456,False,Personal care
txn_000593,2025-06-26,-7.37,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000596,2025-06-26,-4.85,GBP,COSTA COFFEE,5814,coffee,card_present,Birmingham,GBR,9812,False,Coffee break
txn_000594,2025-06-26,-23.09,GBP,NANDOS UK,5812,eating_out,card_present,Manchester,GBR,9812,False,Eating out
txn_000595,2025-06-26,-18.03,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,4456,False,Personal care
txn_000597,2025-06-26,-6.59,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,9812,False,Coffee break
txn_000604,2025-06-27,-31.08,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,0065,False,Groceries
txn_000606,2025-06-27,-5.52,GBP,GAILS BAKERY,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000605,2025-06-27,-29.74,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000603,2025-06-27,-4.19,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,2201,False,Travel
txn_000602,2025-06-27,-12.49,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,9812,False,Travel
txn_000601,2025-06-27,-33.98,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,4456,False,Groceries
txn_000600,2025-06-27,-16.82,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,9812,False,Travel
txn_000599,2025-06-27,-32.12,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,2201,False,Shopping
txn_000607,2025-06-28,-17.72,GBP,PRET A MANGER CITY,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000610,2025-06-28,-19.4,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,4456,False,Groceries
txn_000611,2025-06-28,-42.44,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,0065,False,Groceries
txn_000612,2025-06-28,-7.67,GBP,TRAINLINE TICKETS,4112,transport,online,Edinburgh,GBR,2201,False,Travel
txn_000608,2025-06-28,-79.46,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,9812,False,Shopping
txn_000609,2025-06-28,-71.26,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,0065,False,Shopping
txn_000619,2025-06-29,-38.09,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000613,2025-06-29,-29.27,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,2201,False,Groceries
txn_000614,2025-06-29,-18.07,GBP,SAINSBURYS LOCAL,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000615,2025-06-29,-90.79,GBP,UNIQLO REGENT STREET,5651,shopping,card_present,London,GBR,0065,False,Shopping
txn_000616,2025-06-29,-48.87,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,9812,False,Shopping
txn_000617,2025-06-29,39.32,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,2201,True,Groceries | refund
txn_000618,2025-06-29,-35.41,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,4456,False,Eating out
txn_000620,2025-06-29,-21.35,GBP,ITSU LIVERPOOL STREET,5814,eating_out,card_present,London,GBR,2201,False,Eating out
txn_000621,2025-06-30,-64.37,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,4456,False,Shopping
txn_000622,2025-06-30,-28.28,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,9812,False,Groceries
txn_000623,2025-06-30,-37.64,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,9812,False,Groceries
txn_000628,2025-06-30,-49.68,GBP,IKEA WEMBLEY,5712,shopping,card_present,London,GBR,0065,False,Shopping
txn_000627,2025-06-30,-72.92,GBP,ARGOS ONLINE,5732,shopping,online,Milton Keynes,GBR,0065,False,Shopping
txn_000626,2025-06-30,-3.7,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000625,2025-06-30,-44.74,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,0065,False,Groceries
txn_000624,2025-06-30,-8.13,GBP,UBER TRIP HELP.UBER.COM,4121,transport,online,London,GBR,0065,False,Travel
txn_000633,2025-07-01,-12.79,GBP,DELIVEROO ORDER,5814,eating_out,online,London,GBR,9812,False,Eating out
txn_000629,2025-07-01,13073.05,GBP,BACS CREDIT FREELANCE HUB,6011,income,bank_transfer,Manchester,GBR,0000,False,Freelance services payout
txn_000631,2025-07-01,-11.24,GBP,AMAZON UK MARKETPLACE,5942,shopping,online,London,GBR,4456,False,Shopping
txn_000630,2025-07-01,-24.46,GBP,TESCO EXPRESS LONDON,5411,groceries,card_present,London,GBR,4456,False,Groceries
txn_000632,2025-07-01,-33.01,GBP,OCADO RETAIL ONLINE,5499,groceries,online,Hatfield,GBR,2201,False,Groceries
txn_000634,2025-07-01,-6.33,GBP,STARBUCKS UK,5814,coffee,card_present,London,GBR,2201,False,Coffee break
txn_000635,2025-07-01,-22.04,GBP,HOLLAND & BARRETT,5499,personal_care,card_present,Manchester,GBR,0065,False,Personal care
txn_000636,2025-07-01,-1852.27,GBP,STANDING ORDER RENT OAKWOOD ESTATES,6513,rent,standing_order,London,GBR,9812,False,London rent
txn_000637,2025-07-02,-50.69,GBP,WAITROSE & PARTNERS,5411,groceries,card_present,Guildford,GBR,2201,False,Groceries
